
20.079000,0.461891,0.215763,13.565270,-27.222095,-31.250477,-48.035401
20.080000,0.472572,0.215763,13.504234,-25.406271,-31.250477,-44.174868
20.081000,0.490425,0.222629,17.517357,-25.925078,-33.127337,-43.549248
20.082000,0.478828,0.225681,17.807279,-25.513085,-33.890288,-43.671321
20.083000,0.483101,0.235904,22.430762,-25.436790,-31.601434,-41.794461
20.084000,0.507057,0.248569,26.199741,-24.872206,-31.982910,-41.428244
20.085000,0.538186,0.268254,27.817197,-25.192645,-31.387808,-42.511635
20.086000,0.580301,0.282292,28.885328,-24.368658,-27.939269,-43.091478
20.087000,0.603189,0.301061,30.777447,-23.636225,-29.373617,-45.807584
20.088000,0.610971,0.309911,32.425422,-23.819333,-30.746929,-46.051728
20.089000,0.593423,0.303197,36.911574,-22.934310,-28.961624,-39.124132
20.090000,0.591745,0.308843,39.581903,-23.682002,-26.764324,-37.415122
20.091000,0.601968,0.320134,36.636912,-23.712520,-29.587243,-35.797665
20.092000,0.608835,0.328527,36.301213,-22.369726,-28.488594,-35.706111
20.093000,0.644388,0.353704,34.409094,-18.982223,-25.833524,-35.370413
20.094000,0.681773,0.372015,30.228122,-18.341344,-26.398108,-37.399863
20.095000,0.692607,0.382544,30.258640,-16.449226,-25.314717,-34.622721
20.096000,0.718547,0.403143,30.624857,-14.511330,-26.840620,-36.591135
20.097000,0.720378,0.408179,30.807965,-15.823606,-27.603571,-36.804761
20.098000,0.725261,0.409094,29.007401,-11.200122,-28.122377,-36.102846
20.099000,0.754253,0.425116,30.334936,-10.162509,-30.457008,-35.873960
20.100000,0.777142,0.436866,31.418326,-10.971237,-31.433585,-37.094682
20.101000,0.770581,0.435492,32.944228,-12.787060,-30.472267,-35.538262
20.102000,0.771191,0.450446,33.539330,-12.497139,-30.670634,-37.369345
20.103000,0.791485,0.467231,32.196536,-12.970169,-28.900587,-38.818952
20.104000,0.778058,0.472572,31.280995,-15.701534,-24.780652,-37.064164
20.105000,0.793011,0.488746,30.975814,-14.496071,-24.780652,-40.314336
20.106000,0.822614,0.504311,29.510948,-16.510262,-27.145800,-45.563439
20.107000,0.830396,0.506752,28.519112,-14.740215,-26.977951,-50.583658
20.108000,0.845808,0.517586,32.303349,-10.605020,-23.697261,-52.216373
20.109000,0.849928,0.529030,33.676661,-9.506371,-22.705425,-53.177691
20.110000,0.831006,0.520943,34.210727,-10.147250,-23.712520,-54.016938
20.111000,0.830396,0.531472,32.837415,-7.385367,-22.049287,-53.681239
20.112000,0.852216,0.555734,31.754025,-8.896010,-21.530480,-52.948806
20.113000,0.897230,0.580758,30.853742,-9.704738,-19.272145,-52.094301
20.114000,0.957351,0.612345,31.906615,-9.170672,-17.929351,-54.505226
20.115000,0.993973,0.633097,32.425422,-8.651865,-22.049287,-55.161364
20.116000,0.999313,0.641642,33.463035,-8.941787,-21.240558,-52.201114
20.117000,0.997940,0.648051,36.423285,-7.034409,-17.898833,-51.270314
20.118000,0.999161,0.656748,37.415122,-6.637675,-19.439994,-53.223468
20.119000,1.010758,0.659953,34.500649,-7.003891,-19.485771,-57.389181
20.120000,1.020066,0.678874,36.606394,-6.088350,-15.777829,-55.893797
20.121000,1.051347,0.703441,39.230945,-7.080186,-14.221408,-54.642557
20.122000,1.080491,0.720378,39.307240,-7.156481,-12.970169,-52.567330
20.123000,1.122606,0.746777,42.313268,-5.508507,-10.055695,-51.483940
20.124000,1.156329,0.760967,44.083314,-2.868696,-8.041505,-51.285573
20.125000,1.152972,0.765545,45.426108,-1.327535,-7.614252,-51.071946
20.126000,1.167010,0.783093,46.845197,-0.991836,-3.616388,-48.706798
20.127000,1.218891,0.810864,48.447395,-1.342794,-1.876860,-50.614176
20.128000,1.239185,0.821698,50.659953,-2.594034,-1.388571,-54.413672
20.129000,1.236591,0.827039,50.827802,0.762951,0.671397,-51.194018
20.130000,1.275196,0.849928,52.155337,1.922637,0.793469,-51.422904
20.131000,1.301595,0.862287,51.087205,0.427253,0.732433,-47.058824
20.132000,1.341268,0.890669,52.796216,3.372244,1.052873,-45.395590
20.133000,1.380941,0.926070,56.565194,5.493248,-0.457771,-47.852293
20.134000,1.395743,0.939498,56.046387,5.203326,-0.122072,-49.057755
20.135000,1.389487,0.948959,58.045319,6.454566,5.477989,-47.287709
20.136000,1.415579,0.971389,62.149996,7.812619,8.590829,-46.814679
20.137000,1.448997,0.992142,62.455177,6.057832,8.285649,-45.914397
20.138000,1.462272,1.006332,60.120546,5.767910,9.719997,-45.746548
20.139000,1.491722,1.028611,60.944533,7.202258,8.377203,-46.250095
20.140000,1.518730,1.049516,61.829557,7.980468,7.141222,-49.073014
20.141000,1.541161,1.060349,64.744030,6.439307,7.110704,-45.609216
20.142000,1.591058,1.089036,66.575113,7.141222,7.827878,-44.464790
20.143000,1.630884,1.116197,66.544594,7.888914,11.520562,-46.509499
20.144000,1.643397,1.128862,70.618753,8.300908,14.297704,-44.403754
20.145000,1.638514,1.145800,73.014420,9.872587,17.654688,-44.449531
20.146000,1.644617,1.153887,71.015488,8.834974,15.899901,-44.983597
20.147000,1.647822,1.165484,69.031815,10.727092,14.908064,-45.914397
20.148000,1.695125,1.184405,68.070497,12.344549,17.502098,-46.540017
20.149000,1.763333,1.206683,66.315709,11.795224,15.472648,-46.173800
20.150000,1.787900,1.221942,64.255741,12.603952,15.014878,-42.114900
20.151000,1.807126,1.240406,66.498817,12.588693,17.792020,-39.627680
20.152000,1.840238,1.262226,68.329900,13.183795,19.653620,-41.977569
20.153000,1.826658,1.258259,69.535363,14.312963,20.660716,-41.931792
20.154000,1.827573,1.268940,71.534295,17.212177,19.974060,-42.435340
20.155000,1.881132,1.299611,73.380636,18.905928,19.913024,-44.937819
20.156000,1.918059,1.311208,77.851530,19.104295,24.521248,-41.397726
20.157000,1.951171,1.335164,82.520790,21.454185,30.716411,-38.452735
20.158000,1.978027,1.345998,82.413977,19.485771,30.243381,-38.696880
20.159000,1.976349,1.347829,81.712062,17.807279,32.333867,-39.841306
20.160000,1.963226,1.352865,83.115892,21.972992,32.166018,-37.460899
20.161000,1.984131,1.366903,83.497368,22.186618,30.395972,-37.003128
20.162000,1.980316,1.363699,86.747539,22.537575,29.922942,-39.688716
20.163000,2.012970,1.379416,91.767758,22.644388,34.241245,-36.575875
20.164000,2.065461,1.402457,98.344396,22.476539,37.964446,-35.355154
20.165000,2.088655,1.414664,96.101320,20.019837,34.882124,-35.049973
20.166000,2.088655,1.414664,95.811398,23.285267,34.775311,-34.882124
20.167000,2.120241,1.440604,95.643549,24.170291,32.013428,-38.788434
20.168000,2.150912,1.460594,96.086061,21.133745,32.028687,-38.147555
20.169000,2.158236,1.465324,96.025025,21.026932,35.645075,-36.530098
20.170000,2.150912,1.471580,93.629358,21.606775,37.567712,-35.736629
20.171000,2.146181,1.481193,90.867475,20.859083,38.223850,-35.904479
20.172000,2.153201,1.483177,91.645686,21.698329,40.482185,-36.072328
20.173000,2.209812,1.497063,91.554131,22.903792,41.138323,-37.582971
20.174000,2.212406,1.499504,86.930648,24.155032,38.620584,-37.720302
20.175000,2.179446,1.492790,84.107729,24.246586,37.598230,-34.653239
20.176000,2.185397,1.498283,81.834134,23.514153,37.994965,-34.546426
20.177000,2.195621,1.508049,78.263523,20.996414,35.965515,-34.454871
20.178000,2.201419,1.506371,75.135424,20.798047,38.056001,-32.410163
20.179000,2.230411,1.514305,76.646067,23.208972,37.644007,-32.730602
20.180000,2.245975,1.514153,73.502708,22.827497,33.936065,-31.219959
20.181000,2.229648,1.501488,72.449836,23.651484,37.216754,-27.832456
20.182000,2.218204,1.502098,70.618753,26.733806,37.659266,-28.534371
20.183000,2.211337,1.512779,67.185473,29.022660,38.040742,-30.319677
20.184000,2.203403,1.501488,69.108110,31.021592,39.673457,-30.136568
20.185000,2.186923,1.494011,69.962615,31.097887,41.870756,-29.785611
20.186000,2.175784,1.500420,67.261769,31.906615,38.864729,-29.571984
20.187000,2.172274,1.498436,63.889525,32.074464,37.705043,-29.663539
20.188000,2.162661,1.490959,60.090028,32.150759,38.345922,-30.136568
20.189000,2.157626,1.473716,57.709621,31.158923,38.056001,-29.892424
20.190000,2.102083,1.445640,57.679103,33.234150,39.322499,-28.595407
20.191000,2.086671,1.426566,58.930343,35.675593,39.124132,-29.053178
20.192000,2.072786,1.412680,59.678035,32.623789,37.491417,-28.442817
20.193000,2.032197,1.389792,57.709621,32.410163,35.614557,-27.969787
20.194000,1.979248,1.367514,53.910124,34.134432,34.958419,-31.006332
20.195000,1.918669,1.335775,50.110628,34.729534,36.179141,-32.547494
20.196000,1.855802,1.305562,46.250095,35.034714,37.537194,-34.241245
20.197000,1.837644,1.284199,47.196155,35.492485,39.810788,-35.477226
20.198000,1.836118,1.267109,44.998856,34.973678,36.240177,-36.194400
20.199000,1.813230,1.239490,45.044633,35.736629,34.164950,-37.476158
20.200000,1.774929,1.201038,45.548180,34.485389,28.854810,-38.849470
20.201000,1.724117,1.164111,45.349813,31.250477,26.749065,-40.772107
20.202000,1.630579,1.116197,44.632639,27.664607,25.574121,-41.626612
20.203000,1.532616,1.064164,42.984665,28.366522,27.237354,-41.947051
20.204000,1.479820,1.025559,42.130159,28.366522,28.198672,-43.747616
20.205000,1.405661,0.979019,39.688716,25.696193,28.549630,-45.838102
20.206000,1.347219,0.932174,38.391699,26.092927,30.380713,-45.136187
20.207000,1.308614,0.902419,37.460899,27.359426,26.977951,-48.844129
20.208000,1.264210,0.864118,36.987869,24.322881,23.727779,-53.116655
20.209000,1.211872,0.816663,37.949187,26.153964,25.925078,-54.032197
20.210000,1.149310,0.766766,35.889220,27.878233,27.283131,-52.719921
20.211000,1.079271,0.715190,32.623789,24.765393,24.048219,-51.819638
20.212000,1.004807,0.657816,34.210727,25.009537,23.498894,-49.698634
20.213000,0.937362,0.610971,32.120241,24.170291,20.065614,-50.110628
20.214000,0.861067,0.563821,24.948501,20.370794,17.166400,-52.826734
20.215000,0.781109,0.511482,19.607843,18.341344,20.614939,-54.093233
20.216000,0.710002,0.449836,19.638361,18.600748,21.988251,-52.582589
20.217000,0.626230,0.383459,19.317922,17.212177,20.202945,-55.161364
20.218000,0.536660,0.327916,20.492866,17.273213,20.355535,-55.817502
20.219000,0.498817,0.289616,19.348440,17.410544,17.898833,-57.694362
20.220000,0.454261,0.249638,13.931487,13.229572,10.070954,-60.196841
20.221000,0.365454,0.207523,12.817578,10.650797,9.369039,-59.449149
20.222000,0.294194,0.164034,11.886778,11.429007,6.805524,-60.120546
20.223000,0.249027,0.118563,6.851301,9.597925,4.867628,-62.363622
20.224000,0.191806,0.066377,2.883955,8.987564,5.127031,-61.646448
20.225000,0.152285,0.024414,2.655070,8.361944,0.076295,-63.233387
20.226000,0.102083,-0.018311,-2.731365,4.898146,-7.141222,-67.505913
20.227000,0.001678,-0.075685,-8.285649,3.448539,-9.689479,-67.109178
20.228000,-0.073396,-0.118868,-8.789197,4.592966,-12.390326,-67.460136
20.229000,-0.108186,-0.155337,-12.939651,3.509575,-13.733120,-68.726635
20.230000,-0.172427,-0.200351,-15.838865,3.768978,-11.581598,-70.115206
20.231000,-0.213321,-0.229038,-18.204013,3.799496,-10.498207,-71.381704
20.232000,-0.230259,-0.259251,-24.521248,3.265431,-15.045396,-71.656367
20.233000,-0.272068,-0.299992,-26.565957,2.563516,-16.342412,-66.376745
20.234000,-0.312810,-0.327764,-32.104982,-0.320439,-18.829633,-66.971847
20.235000,-0.337987,-0.346532,-36.392767,-2.853437,-21.560998,-70.237278
20.236000,-0.363622,-0.382238,-42.023346,-5.676356,-24.017700,-72.816052
20.237000,-0.406348,-0.414282,-44.312200,-5.249104,-24.780652,-72.297246
20.238000,-0.446937,-0.432441,-45.990692,-7.385367,-28.244450,-72.037842
20.239000,-0.478065,-0.455787,-49.134051,-8.041505,-30.090791,-70.664530
20.240000,-0.497292,-0.464790,-51.407645,-6.500343,-30.472267,-72.861830
20.241000,-0.485542,-0.475471,-51.163500,-7.705806,-29.800870,-74.876020
20.242000,-0.506905,-0.499886,-50.873579,-9.124895,-29.678798,-76.218814
20.243000,-0.547036,-0.529030,-53.452354,-8.072023,-29.083696,-75.883116
20.244000,-0.593118,-0.553445,-54.734112,-9.292744,-27.908751,-76.569772
20.245000,-0.627909,-0.579385,-56.000610,-10.620279,-27.862974,-77.027543
20.246000,-0.632639,-0.597238,-58.472572,-8.148318,-30.594339,-78.614481
20.247000,-0.631876,-0.607919,-63.080797,-8.789197,-34.973678,-79.331655
20.248000,-0.650645,-0.624247,-64.820325,-10.605020,-36.179141,-84.443427
20.249000,-0.671397,-0.641794,-66.880293,-9.613184,-33.859770,-86.289769
20.250000,-0.680552,-0.647288,-66.987106,-8.392462,-33.325704,-88.761730
20.251000,-0.711986,-0.662852,-73.228046,-9.765774,-31.769284,-88.349737
20.252000,-0.733959,-0.672465,-77.271687,-7.614252,-28.747997,-82.948043
20.253000,-0.713054,-0.663615,-79.423209,-7.324331,-33.798734,-81.071183
20.254000,-0.715801,-0.675364,-83.604181,-9.521630,-39.673457,-82.948043
20.255000,-0.747082,-0.700389,-86.625467,-6.851301,-38.864729,-84.061952
20.256000,-0.772564,-0.707103,-88.700694,-5.813687,-36.560616,-86.930648
20.257000,-0.797131,-0.716258,-89.784085,-5.844205,-35.721370,-87.296864
20.258000,-0.797131,-0.721904,-92.713817,-3.448539,-37.277790,-85.557336
20.259000,-0.778973,-0.723888,-94.956893,-3.265431,-36.285954,-86.930648
20.260000,-0.777295,-0.729839,-94.544900,-5.737392,-38.605325,-86.472877
20.261000,-0.794842,-0.735637,-94.499123,-5.676356,-40.192264,-85.664149
20.262000,-0.808118,-0.735180,-94.499123,-5.050736,-41.962310,-85.709926
20.263000,-0.810407,-0.741894,-97.856107,-9.445335,-45.243000,-89.784085
20.264000,-0.831922,-0.762341,-98.939498,-11.413748,-45.944915,-89.738308
20.265000,-0.822919,-0.762341,-99.763485,-14.709697,-44.602121,-87.754635
20.266000,-0.811170,-0.754406,-103.044175,-16.708629,-46.936751,-89.280537
20.267000,-0.807050,-0.744945,-105.989166,-17.807279,-47.562371,-88.578622
20.268000,-0.800793,-0.739910,-105.226215,-16.159304,-47.425040,-89.097429
20.269000,-0.809644,-0.734417,-108.186465,-17.242695,-49.454490,-91.783017
20.270000,-0.842298,-0.746929,-110.948348,-17.242695,-47.211414,-92.072938
20.271000,-0.828565,-0.748302,-109.849699,-15.854124,-46.128023,-93.064775
20.272000,-0.807050,-0.748455,-110.963607,-15.487907,-47.974365,-95.933471
20.273000,-0.823072,-0.754864,-111.589227,-16.647593,-48.859388,-95.613031
20.274000,-0.827192,-0.745708,-110.505837,-15.045396,-47.241932,-94.254978
20.275000,-0.803235,-0.738537,-111.009384,-16.327153,-47.241932,-98.329137
20.276000,-0.796979,-0.752270,-111.238270,-17.517357,-45.777066,-98.435950
20.277000,-0.798962,-0.757916,-105.378805,-15.671015,-42.008087,-97.123674
20.278000,-0.819409,-0.755169,-104.539559,-14.511330,-44.220645,-98.970016
20.279000,-0.830701,-0.756847,-108.171206,-15.350576,-46.372168,-102.296483
20.280000,-0.801099,-0.742199,-111.039902,-17.685206,-46.250095,-104.188602
20.281000,-0.776837,-0.725261,-111.589227,-18.692302,-47.348745,-103.715572
20.282000,-0.787671,-0.721294,-116.212711,-17.929351,-47.837034,-101.533532
20.283000,-0.785382,-0.719615,-119.310292,-15.594720,-46.585794,-102.723735
20.284000,-0.771191,-0.713512,-119.096666,-15.030137,-44.769970,-104.631113
20.285000,-0.774090,-0.710460,-118.364233,-15.869383,-47.364004,-105.867094
20.286000,-0.750744,-0.702220,-116.105898,-14.541848,-47.684443,-102.189670
20.287000,-0.730755,-0.700237,-114.091707,-14.618143,-49.652857,-100.785840
20.288000,-0.721447,-0.701457,-114.442664,-15.732052,-49.607080,-102.586404
20.289000,-0.733959,-0.695964,-115.022507,-13.916228,-46.494240,-101.915007
20.290000,-0.742657,-0.695201,-113.969635,-14.557107,-47.180896,-101.777676
20.291000,-0.768444,-0.697948,-116.151675,-17.166400,-50.537881,-103.196765
20.292000,-0.782025,-0.689250,-119.966430,-15.533684,-51.361868,-102.021820
20.293000,-0.772259,-0.681010,-122.804608,-16.311894,-54.200046,-103.822385
20.294000,-0.786755,-0.685740,-126.848249,-17.257954,-55.542840,-103.685054
20.295000,-0.791485,-0.688182,-128.236820,-17.288472,-55.191882,-101.655604
20.296000,-0.743267,-0.682994,-125.520714,-16.021973,-53.742275,-100.083925
20.297000,-0.733654,-0.688487,-123.476005,-18.554971,-53.513390,-100.236515
20.298000,-0.782330,-0.707103,-121.431296,-19.272145,-52.445258,-98.283360
20.299000,-0.800183,-0.706950,-116.914626,-17.349508,-55.588617,-99.427787
20.300000,-0.802014,-0.699168,-119.356069,-19.439994,-60.700389,-100.862135
20.301000,-0.794690,-0.693370,-118.181125,-20.355535,-60.532540,-98.329137
20.302000,-0.769970,-0.674907,-114.671550,-19.531548,-57.953765,-99.061570
20.303000,-0.760357,-0.671550,-111.879149,-19.745174,-53.772793,-98.268101
20.304000,-0.761120,-0.680095,-107.698177,-17.761501,-47.226673,-95.399405
20.305000,-0.755932,-0.683452,-104.356451,-17.273213,-44.602121,-93.720912
20.306000,-0.752728,-0.684520,-103.807126,-18.844892,-45.181964,-95.078965
20.307000,-0.769818,-0.686656,-104.432746,-20.096132,-44.266423,-96.452277
20.308000,-0.772869,-0.682231,-103.730831,-19.104295,-43.183032,-96.086061
20.309000,-0.771649,-0.670787,-104.478523,-19.775692,-44.937819,-97.291524
20.310000,-0.784924,-0.682536,-105.027848,-20.294499,-43.503471,-92.286564
20.311000,-0.801709,-0.690776,-105.607691,-18.570230,-40.039673,-91.233692
20.312000,-0.814984,-0.685283,-105.302510,-17.578393,-40.543221,-89.890898
20.313000,-0.822156,-0.681926,-101.915007,-17.807279,-40.833143,-91.172656
20.314000,-0.792096,-0.662699,-101.991302,-17.441062,-41.123064,-91.172656
20.315000,-0.742962,-0.646983,-107.667659,-20.981155,-42.740520,-93.141070
20.316000,-0.726940,-0.646067,-109.559777,-21.423667,-42.786297,-90.959030
20.317000,-0.721904,-0.638743,-108.323796,-20.141909,-38.437476,-87.922484
20.318000,-0.712902,-0.635538,-110.017548,-21.469444,-41.000992,-88.929580
20.319000,-0.743267,-0.643320,-112.672618,-20.416571,-42.725261,-90.241855
20.320000,-0.757153,-0.640269,-114.152743,-19.287404,-44.739452,-90.394446
20.321000,-0.745251,-0.626688,-112.046998,-22.034028,-43.976501,-90.699626
20.322000,-0.730449,-0.619669,-111.619745,-24.505989,-44.571603,-91.432059
20.323000,-0.715648,-0.612497,-110.460060,-22.705425,-41.428244,-91.676204
20.324000,-0.712291,-0.612345,-110.276951,-21.957733,-41.886015,-94.071870
20.325000,-0.733806,-0.619211,-112.413214,-24.567025,-43.884947,-95.918212
20.326000,-0.738689,-0.611429,-114.183261,-22.293431,-45.227741,-95.185779
20.327000,-0.702831,-0.589609,-115.114061,-22.568093,-47.699702,-98.756390
20.328000,-0.685740,-0.578164,-115.861753,-23.727779,-46.906233,-98.619059
20.329000,-0.666514,-0.569924,-116.456855,-23.025864,-43.930724,-95.704585
20.330000,-0.650645,-0.554055,-116.151675,-21.149004,-41.855497,-95.292592
20.331000,-0.656291,-0.560616,-116.716258,-21.881437,-44.007019,-93.919280
20.332000,-0.666667,-0.571450,-117.875944,-21.011673,-43.015183,-93.171588
20.333000,-0.634928,-0.560616,-120.607309,-21.789883,-42.221714,-94.193942
20.334000,-0.624247,-0.554055,-124.223697,-24.292363,-45.075151,-96.543832
20.335000,-0.627604,-0.555123,-126.649882,-26.703288,-44.403754,-94.666972
20.336000,-0.618448,-0.555734,-127.077134,-27.603571,-41.016251,-91.950866
20.337000,-0.633097,-0.552071,-122.789349,-28.809033,-37.964446,-93.263142
20.338000,-0.651102,-0.545815,-121.110857,-28.702220,-36.224918,-92.561227
20.339000,-0.625467,-0.532540,-121.095598,-25.650416,-36.591135,-92.301823
20.340000,-0.613870,-0.527962,-125.154498,-26.062409,-37.125200,-91.020066
20.341000,-0.625925,-0.537881,-124.391547,-24.185550,-35.187304,-88.883803
20.342000,-0.620584,-0.532387,-123.125048,-24.322881,-35.172045,-92.133974
20.343000,-0.627298,-0.524453,-127.824826,-26.276036,-36.987869,-95.155261
20.344000,-0.621195,-0.521401,-125.993744,-26.764324,-37.827115,-93.995575
20.345000,-0.584726,-0.513771,-125.093462,-27.313649,-37.369345,-91.889830
20.346000,-0.568551,-0.505837,-127.626459,-32.318608,-40.878920,-89.494163
20.347000,-0.573129,-0.509804,-131.059739,-35.019455,-42.496376,-88.944839
20.348000,-0.555123,-0.510567,-132.829786,-35.797665,-42.038605,-90.424964
20.349000,-0.554818,-0.506447,-135.835813,-38.162814,-45.243000,-94.361791
20.350000,-0.587930,-0.513008,-137.376974,-38.117037,-45.227741,-96.742199
20.351000,-0.602274,-0.512245,-136.812390,-35.111009,-43.945983,-96.620127
20.352000,-0.602274,-0.515297,-139.711604,-35.385672,-46.128023,-96.360723
20.353000,-0.594034,-0.521859,-142.076753,-36.789502,-50.156405,-95.109483
20.354000,-0.561379,-0.507210,-145.677882,-38.635843,-50.797284,-97.154192
20.355000,-0.536355,-0.494850,-150.011444,-40.009155,-50.629435,-96.147097
20.356000,-0.542000,-0.496529,-152.468147,-37.323568,-47.882811,-92.561227
20.357000,-0.539864,-0.502327,-152.483406,-38.391699,-43.930724,-89.280537
20.358000,-0.551156,-0.507820,-151.873045,-40.970474,-46.219577,-88.822766
